sensorID,Type,Location,Event,Time,Day
S-03,Sonar,Desktop 3,ERROR,11:14:20,16/05/22
S-04,Sonar,desktop 4,ERROR,11:14:21,16/05/22
S-05,Sonar,sada,ERROR,11:14:22,16/05/22
S-01,Sonar,Desktop 1,NO,11:14:27,16/05/22
S-02,Sonar,sada,ERROR,11:14:28,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:14:29,16/05/22
S-04,Sonar,desktop 4,ERROR,11:14:31,16/05/22
S-05,Sonar,sada,ERROR,11:14:33,16/05/22
S-01,Sonar,Desktop 1,YES,11:14:38,16/05/22
S-02,Sonar,sada,ERROR,11:14:39,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:14:40,16/05/22
S-04,Sonar,desktop 4,ERROR,11:14:42,16/05/22
S-05,Sonar,sada,ERROR,11:14:43,16/05/22
S-01,Sonar,Desktop 1,YES,11:14:48,16/05/22
S-02,Sonar,sada,ERROR,11:14:49,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:14:50,16/05/22
S-04,Sonar,desktop 4,ERROR,11:14:51,16/05/22
S-05,Sonar,sada,ERROR,11:14:53,16/05/22
S-01,Sonar,Desktop 1,NO,11:14:57,16/05/22
S-02,Sonar,sada,ERROR,11:14:58,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:15:00,16/05/22
S-04,Sonar,desktop 4,ERROR,11:15:02,16/05/22
S-05,Sonar,sada,ERROR,11:15:04,16/05/22
S-01,Sonar,Desktop 1,YES,11:15:20,16/05/22
S-02,Sonar,sada,ERROR,11:15:22,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:15:24,16/05/22
S-04,Sonar,desktop 4,ERROR,11:15:30,16/05/22
S-05,Sonar,sada,ERROR,11:15:32,16/05/22
S-01,Sonar,Desktop 1,NO,11:15:36,16/05/22
S-02,Sonar,sada,ERROR,11:15:38,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:15:39,16/05/22
S-04,Sonar,desktop 4,ERROR,11:15:44,16/05/22
S-05,Sonar,sada,ERROR,11:15:47,16/05/22
S-01,Sonar,Desktop 1,NO,11:15:52,16/05/22
S-02,Sonar,sada,ERROR,11:15:55,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:15:56,16/05/22
S-04,Sonar,desktop 4,ERROR,11:15:57,16/05/22
S-05,Sonar,sada,ERROR,11:15:59,16/05/22
S-01,Sonar,Desktop 1,YES,11:16:06,16/05/22
S-02,Sonar,sada,ERROR,11:16:08,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:16:10,16/05/22
S-04,Sonar,desktop 4,ERROR,11:16:11,16/05/22
S-05,Sonar,sada,ERROR,11:16:13,16/05/22
S-01,Sonar,Desktop 1,YES,11:16:21,16/05/22
S-02,Sonar,sada,ERROR,11:16:25,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:16:26,16/05/22
S-04,Sonar,desktop 4,ERROR,11:16:28,16/05/22
S-05,Sonar,sada,ERROR,11:16:29,16/05/22
S-01,Sonar,Desktop 1,YES,11:16:36,16/05/22
S-02,Sonar,sada,ERROR,11:16:40,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:16:42,16/05/22
S-04,Sonar,desktop 4,ERROR,11:16:43,16/05/22
S-05,Sonar,sada,ERROR,11:16:44,16/05/22
S-01,Sonar,Desktop 1,YES,11:16:51,16/05/22
S-02,Sonar,sada,ERROR,11:16:52,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:16:53,16/05/22
S-04,Sonar,desktop 4,ERROR,11:16:55,16/05/22
S-05,Sonar,sada,ERROR,11:16:56,16/05/22
S-01,Sonar,Desktop 1,YES,11:17:03,16/05/22
S-02,Sonar,sada,ERROR,11:17:04,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:17:06,16/05/22
S-04,Sonar,desktop 4,ERROR,11:17:08,16/05/22
S-05,Sonar,sada,ERROR,11:17:09,16/05/22
S-01,Sonar,Desktop 1,YES,11:17:15,16/05/22
S-02,Sonar,sada,ERROR,11:17:16,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:17:17,16/05/22
S-04,Sonar,desktop 4,ERROR,11:17:18,16/05/22
S-05,Sonar,sada,ERROR,11:17:19,16/05/22
S-01,Sonar,Desktop 1,YES,11:17:24,16/05/22
S-02,Sonar,sada,ERROR,11:17:25,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:17:27,16/05/22
S-04,Sonar,desktop 4,ERROR,11:17:39,16/05/22
S-05,Sonar,sada,ERROR,11:17:43,16/05/22
S-01,Sonar,Desktop 1,NO,11:17:48,16/05/22
S-02,Sonar,sada,ERROR,11:17:49,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:17:50,16/05/22
S-04,Sonar,desktop 4,ERROR,11:17:52,16/05/22
S-05,Sonar,sada,ERROR,11:17:53,16/05/22
S-01,Sonar,Desktop 1,NO,11:17:59,16/05/22
S-02,Sonar,sada,ERROR,11:18:00,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:18:01,16/05/22
S-04,Sonar,desktop 4,ERROR,11:18:02,16/05/22
S-05,Sonar,sada,ERROR,11:18:03,16/05/22
S-01,Sonar,Desktop 1,NO,11:18:08,16/05/22
S-02,Sonar,sada,ERROR,11:18:09,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:18:10,16/05/22
S-04,Sonar,desktop 4,ERROR,11:18:12,16/05/22
S-05,Sonar,sada,ERROR,11:18:13,16/05/22
S-01,Sonar,Desktop 1,NO,11:18:18,16/05/22
S-02,Sonar,sada,ERROR,11:18:19,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:18:20,16/05/22
S-04,Sonar,desktop 4,ERROR,11:18:21,16/05/22
S-05,Sonar,sada,ERROR,11:18:25,16/05/22
S-01,Sonar,Desktop 1,YES,11:18:30,16/05/22
S-02,Sonar,sada,ERROR,11:18:31,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:18:33,16/05/22
S-04,Sonar,desktop 4,ERROR,11:18:35,16/05/22
S-05,Sonar,sada,ERROR,11:18:36,16/05/22
S-01,Sonar,Desktop 1,YES,11:18:41,16/05/22
S-02,Sonar,sada,ERROR,11:18:43,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:18:44,16/05/22
S-04,Sonar,desktop 4,ERROR,11:18:45,16/05/22
S-05,Sonar,sada,ERROR,11:18:47,16/05/22
S-01,Sonar,Desktop 1,YES,11:18:51,16/05/22
S-02,Sonar,sada,ERROR,11:18:53,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:18:55,16/05/22
S-04,Sonar,desktop 4,ERROR,11:18:56,16/05/22
S-05,Sonar,sada,ERROR,11:18:57,16/05/22
S-01,Sonar,Desktop 1,YES,11:19:01,16/05/22
S-02,Sonar,sada,ERROR,11:19:03,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:19:04,16/05/22
S-04,Sonar,desktop 4,ERROR,11:19:05,16/05/22
S-05,Sonar,sada,ERROR,11:19:06,16/05/22
S-01,Sonar,Desktop 1,ERROR,11:19:11,16/05/22
S-02,Sonar,sada,ERROR,11:19:18,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:19:19,16/05/22
S-04,Sonar,desktop 4,ERROR,11:19:20,16/05/22
S-05,Sonar,sada,ERROR,11:19:21,16/05/22
S-01,Sonar,Desktop 1,YES,11:19:26,16/05/22
S-02,Sonar,sada,ERROR,11:19:27,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:19:29,16/05/22
S-04,Sonar,desktop 4,ERROR,11:19:31,16/05/22
S-05,Sonar,sada,ERROR,11:19:32,16/05/22
S-01,Sonar,Desktop 1,YES,11:19:37,16/05/22
S-02,Sonar,sada,ERROR,11:19:38,16/05/22
S-03,Sonar,Desktop 3,ERROR,11:19:39,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:30:27,16/05/22
S-02,Sonar,sada,ERROR,13:30:28,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:30:29,16/05/22
S-04,Sonar,desktop 4,YES,13:30:30,16/05/22
S-05,Sonar,sada,ERROR,13:30:31,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:30:44,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:31:44,16/05/22
S-02,Sonar,sada,ERROR,13:31:45,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:31:46,16/05/22
S-04,Sonar,desktop 4,ERROR,13:31:47,16/05/22
S-05,Sonar,sada,NO,13:31:48,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:32:02,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:33:06,16/05/22
S-02,Sonar,sada,ERROR,13:33:08,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:33:09,16/05/22
S-04,Sonar,desktop 4,ERROR,13:33:10,16/05/22
S-05,Sonar,sada,ERROR,13:33:11,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:33:26,16/05/22
S-02,Sonar,sada,ERROR,13:33:27,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:33:28,16/05/22
S-04,Sonar,desktop 4,ERROR,13:33:28,16/05/22
S-05,Sonar,sada,YES,13:33:29,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:33:43,16/05/22
S-02,Sonar,sada,ERROR,13:33:44,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:33:45,16/05/22
S-04,Sonar,desktop 4,ERROR,13:33:46,16/05/22
S-05,Sonar,sada,ERROR,13:33:48,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:34:01,16/05/22
S-02,Sonar,sada,ERROR,13:34:02,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:34:03,16/05/22
S-04,Sonar,desktop 4,ERROR,13:34:04,16/05/22
S-05,Sonar,sada,ERROR,13:34:06,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:34:20,16/05/22
S-02,Sonar,sada,ERROR,13:34:21,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:34:21,16/05/22
S-04,Sonar,desktop 4,ERROR,13:34:22,16/05/22
S-05,Sonar,sada,ERROR,13:34:24,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:34:40,16/05/22
S-02,Sonar,sada,ERROR,13:34:41,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:34:43,16/05/22
S-04,Sonar,desktop 4,ERROR,13:34:44,16/05/22
S-05,Sonar,sada,ERROR,13:34:45,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:34:56,16/05/22
S-02,Sonar,sada,ERROR,13:34:58,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:34:58,16/05/22
S-04,Sonar,desktop 4,ERROR,13:34:59,16/05/22
S-05,Sonar,sada,ERROR,13:35:00,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:35:13,16/05/22
S-02,Sonar,sada,ERROR,13:35:15,16/05/22
S-03,Sonar,Desktop 3,YES,13:35:15,16/05/22
S-04,Sonar,desktop 4,ERROR,13:35:16,16/05/22
S-05,Sonar,sada,ERROR,13:35:17,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:35:30,16/05/22
S-02,Sonar,sada,ERROR,13:35:31,16/05/22
S-03,Sonar,Desktop 3,YES,13:35:33,16/05/22
S-04,Sonar,desktop 4,ERROR,13:35:34,16/05/22
S-05,Sonar,sada,ERROR,13:35:35,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:35:49,16/05/22
S-02,Sonar,sada,ERROR,13:35:51,16/05/22
S-03,Sonar,Desktop 3,NO,13:35:52,16/05/22
S-04,Sonar,desktop 4,ERROR,13:35:53,16/05/22
S-05,Sonar,sada,ERROR,13:35:54,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:36:08,16/05/22
S-02,Sonar,sada,ERROR,13:36:09,16/05/22
S-03,Sonar,Desktop 3,YES,13:36:10,16/05/22
S-04,Sonar,desktop 4,ERROR,13:36:11,16/05/22
S-05,Sonar,sada,ERROR,13:36:12,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:36:25,16/05/22
S-02,Sonar,sada,ERROR,13:36:27,16/05/22
S-03,Sonar,Desktop 3,YES,13:36:28,16/05/22
S-04,Sonar,desktop 4,ERROR,13:36:29,16/05/22
S-05,Sonar,sada,ERROR,13:36:30,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:36:43,16/05/22
S-02,Sonar,sada,ERROR,13:36:44,16/05/22
S-03,Sonar,Desktop 3,YES,13:36:45,16/05/22
S-04,Sonar,desktop 4,ERROR,13:36:46,16/05/22
S-05,Sonar,sada,ERROR,13:36:47,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:36:58,16/05/22
S-02,Sonar,sada,ERROR,13:36:59,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:37:00,16/05/22
S-04,Sonar,desktop 4,ERROR,13:37:01,16/05/22
S-05,Sonar,sada,ERROR,13:37:03,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:37:17,16/05/22
S-02,Sonar,sada,NO,13:37:19,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:37:20,16/05/22
S-04,Sonar,desktop 4,ERROR,13:37:21,16/05/22
S-05,Sonar,sada,ERROR,13:37:22,16/05/22
S-01,Sonar,Desktop 1,YES,13:37:37,16/05/22
S-02,Sonar,sada,ERROR,13:37:38,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:37:39,16/05/22
S-04,Sonar,desktop 4,ERROR,13:37:40,16/05/22
S-05,Sonar,sada,ERROR,13:37:41,16/05/22
S-01,Sonar,Desktop 1,YES,13:37:55,16/05/22
S-02,Sonar,sada,ERROR,13:37:56,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:40:43,16/05/22
S-02,Sonar,sada,ERROR,13:40:44,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:40:45,16/05/22
S-04,Sonar,desktop 4,ERROR,13:40:46,16/05/22
S-05,Sonar,sada,ERROR,13:40:47,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:41:03,16/05/22
S-02,Sonar,sada,ERROR,13:41:04,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:41:05,16/05/22
S-04,Sonar,desktop 4,ERROR,13:41:05,16/05/22
S-05,Sonar,sada,ERROR,13:41:07,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:41:18,16/05/22
S-02,Sonar,sada,ERROR,13:41:19,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:41:20,16/05/22
S-04,Sonar,desktop 4,ERROR,13:41:21,16/05/22
S-05,Sonar,sada,ERROR,13:41:22,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:41:33,16/05/22
S-02,Sonar,sada,ERROR,13:41:35,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:41:36,16/05/22
S-04,Sonar,desktop 4,ERROR,13:41:36,16/05/22
S-05,Sonar,sada,ERROR,13:41:38,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:41:49,16/05/22
S-02,Sonar,sada,ERROR,13:41:50,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:41:50,16/05/22
S-04,Sonar,desktop 4,ERROR,13:41:51,16/05/22
S-05,Sonar,sada,ERROR,13:41:54,16/05/22
S-01,Sonar,Desktop 1,NO,13:44:09,16/05/22
S-02,Sonar,sada,ERROR,13:44:10,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:44:11,16/05/22
S-04,Sonar,desktop 4,ERROR,13:44:12,16/05/22
S-05,Sonar,sada,ERROR,13:44:12,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:44:26,16/05/22
S-02,Sonar,sada,ERROR,13:44:27,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:44:28,16/05/22
S-04,Sonar,desktop 4,ERROR,13:44:29,16/05/22
S-05,Sonar,sada,ERROR,13:44:30,16/05/22
S-01,Sonar,Desktop 1,NO,13:44:43,16/05/22
S-02,Sonar,sada,ERROR,13:44:44,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:44:45,16/05/22
S-04,Sonar,desktop 4,ERROR,13:44:47,16/05/22
S-05,Sonar,sada,ERROR,13:44:47,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:45:00,16/05/22
S-02,Sonar,sada,ERROR,13:45:01,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:45:02,16/05/22
S-04,Sonar,desktop 4,ERROR,13:45:03,16/05/22
S-05,Sonar,sada,ERROR,13:45:04,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:45:17,16/05/22
S-02,Sonar,sada,NO,13:45:18,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:45:19,16/05/22
S-04,Sonar,desktop 4,ERROR,13:45:21,16/05/22
S-05,Sonar,sada,ERROR,13:45:24,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:45:37,16/05/22
S-02,Sonar,sada,YES,13:45:38,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:45:39,16/05/22
S-04,Sonar,desktop 4,ERROR,13:45:41,16/05/22
S-05,Sonar,sada,ERROR,13:45:42,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:45:56,16/05/22
S-02,Sonar,sada,ERROR,13:45:57,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:45:58,16/05/22
S-04,Sonar,desktop 4,ERROR,13:45:59,16/05/22
S-05,Sonar,sada,ERROR,13:46:00,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:46:13,16/05/22
S-02,Sonar,sada,ERROR,13:46:14,16/05/22
S-03,Sonar,Desktop 3,YES,13:46:15,16/05/22
S-04,Sonar,desktop 4,ERROR,13:46:16,16/05/22
S-05,Sonar,sada,ERROR,13:46:17,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:46:31,16/05/22
S-02,Sonar,sada,ERROR,13:46:32,16/05/22
S-03,Sonar,Desktop 3,NO,13:46:33,16/05/22
S-04,Sonar,desktop 4,ERROR,13:46:34,16/05/22
S-05,Sonar,sada,ERROR,13:46:35,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:46:49,16/05/22
S-02,Sonar,sada,ERROR,13:46:50,16/05/22
S-03,Sonar,Desktop 3,YES,13:46:51,16/05/22
S-04,Sonar,desktop 4,ERROR,13:46:53,16/05/22
S-05,Sonar,sada,ERROR,13:46:55,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:47:08,16/05/22
S-02,Sonar,sada,ERROR,13:47:09,16/05/22
S-03,Sonar,Desktop 3,NO,13:47:09,16/05/22
S-04,Sonar,desktop 4,ERROR,13:47:10,16/05/22
S-05,Sonar,sada,ERROR,13:47:11,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:47:27,16/05/22
S-02,Sonar,sada,ERROR,13:47:27,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:47:28,16/05/22
S-04,Sonar,desktop 4,ERROR,13:47:29,16/05/22
S-05,Sonar,sada,ERROR,13:47:30,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:47:44,16/05/22
S-02,Sonar,sada,ERROR,13:47:45,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:47:46,16/05/22
S-04,Sonar,desktop 4,YES,13:47:47,16/05/22
S-05,Sonar,sada,ERROR,13:47:47,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:47:59,16/05/22
S-02,Sonar,sada,ERROR,13:48:00,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:48:01,16/05/22
S-04,Sonar,desktop 4,NO,13:48:02,16/05/22
S-05,Sonar,sada,ERROR,13:48:04,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:48:19,16/05/22
S-02,Sonar,sada,ERROR,13:48:20,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:48:23,16/05/22
S-04,Sonar,desktop 4,YES,13:48:24,16/05/22
S-05,Sonar,sada,ERROR,13:48:24,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:48:38,16/05/22
S-02,Sonar,sada,ERROR,13:48:39,16/05/22
S-03,Sonar,Desktop 3,ERROR,13:48:40,16/05/22
S-04,Sonar,desktop 4,ERROR,13:48:40,16/05/22
S-05,Sonar,sada,YES,13:48:41,16/05/22
S-01,Sonar,Desktop 1,ERROR,13:50:06,16/05/22
S-02,Sonar,sada,ERROR,13:50:06,16/05/22
V-01,Rpi Camera,somehwere,2,14:25:49,16/05/22
V-01,Rpi Camera,somehwere,2,14:25:55,16/05/22
V-01,Rpi Camera,somehwere,1,14:26:01,16/05/22
V-01,Rpi Camera,somehwere,3,14:26:07,16/05/22
V-01,Rpi Camera,somehwere,2,14:26:14,16/05/22
V-01,Rpi Camera,somehwere,0,14:39:19,16/05/22
V-01,Rpi Camera,somehwere,0,14:39:27,16/05/22
V-01,Rpi Camera,somehwere,0,14:39:34,16/05/22
V-01,Rpi Camera,somehwere,0,14:39:42,16/05/22
V-01,Rpi Camera,somehwere,0,14:39:49,16/05/22
V-01,Rpi Camera,somehwere,0,14:40:54,16/05/22
V-01,Rpi Camera,somehwere,2,14:42:35,16/05/22
V-01,Rpi Camera,somehwere,2,14:42:43,16/05/22
V-01,Rpi Camera,somehwere,2,14:42:50,16/05/22
V-01,Rpi Camera,somehwere,2,14:42:58,16/05/22
V-01,Rpi Camera,somehwere,2,14:43:05,16/05/22
V-01,Rpi Camera,somehwere,2,14:44:25,16/05/22
V-01,Rpi Camera,somehwere,2,14:44:32,16/05/22
V-01,Rpi Camera,somehwere,2,14:45:00,16/05/22
V-01,Rpi Camera,somehwere,1,14:45:08,16/05/22
V-01,Rpi Camera,somehwere,2,14:45:15,16/05/22
V-01,Rpi Camera,somehwere,1,14:45:23,16/05/22
V-01,Rpi Camera,somehwere,1,14:45:31,16/05/22
V-01,Rpi Camera,somehwere,1,14:45:38,16/05/22
V-01,Rpi Camera,somehwere,1,14:45:45,16/05/22
V-01,Rpi Camera,somehwere,0,14:45:53,16/05/22
V-01,Rpi Camera,somehwere,0,14:46:00,16/05/22
V-01,Rpi Camera,somehwere,2,14:46:08,16/05/22
V-01,Rpi Camera,somehwere,3,14:46:15,16/05/22
V-01,Rpi Camera,somehwere,2,14:46:23,16/05/22
V-01,Rpi Camera,somehwere,2,14:46:30,16/05/22
V-01,Rpi Camera,somehwere,1,14:46:38,16/05/22
V-01,Rpi Camera,somehwere,0,14:46:45,16/05/22
V-01,Rpi Camera,somehwere,1,14:46:53,16/05/22
V-01,Rpi Camera,somehwere,1,14:47:01,16/05/22
V-01,Rpi Camera,somehwere,3,14:47:08,16/05/22
V-01,Rpi Camera,somehwere,1,14:47:16,16/05/22
V-01,Rpi Camera,somehwere,3,14:47:23,16/05/22
V-01,Rpi Camera,somehwere,3,14:47:31,16/05/22
V-01,Rpi Camera,somehwere,2,14:47:38,16/05/22
V-01,Rpi Camera,somehwere,3,14:47:46,16/05/22
V-01,Rpi Camera,somehwere,4,14:47:53,16/05/22
V-01,Rpi Camera,somehwere,2,14:48:01,16/05/22
V-01,Rpi Camera,somehwere,2,14:48:08,16/05/22
V-01,Rpi Camera,somehwere,3,14:48:16,16/05/22
V-01,Rpi Camera,somehwere,3,14:48:24,16/05/22
V-01,Rpi Camera,somehwere,3,14:48:31,16/05/22
V-01,Rpi Camera,somehwere,3,14:48:39,16/05/22
V-01,Rpi Camera,somehwere,3,14:48:46,16/05/22
V-01,Rpi Camera,somehwere,3,14:48:54,16/05/22
V-01,Rpi Camera,somehwere,3,14:49:01,16/05/22
V-01,Rpi Camera,somehwere,3,14:49:09,16/05/22
V-01,Rpi Camera,somehwere,2,14:49:17,16/05/22
V-01,Rpi Camera,somehwere,3,14:49:24,16/05/22
V-01,Rpi Camera,somehwere,3,14:49:32,16/05/22
V-01,Rpi Camera,somehwere,3,14:49:39,16/05/22
V-01,Rpi Camera,somehwere,2,14:49:47,16/05/22
V-01,Rpi Camera,somehwere,4,14:49:55,16/05/22
V-01,Rpi Camera,somehwere,1,14:50:02,16/05/22
V-01,Rpi Camera,somehwere,2,14:50:10,16/05/22
V-01,Rpi Camera,somehwere,2,14:50:17,16/05/22
V-01,Rpi Camera,somehwere,1,14:50:25,16/05/22
V-01,Rpi Camera,somehwere,2,14:50:32,16/05/22
V-01,Rpi Camera,somehwere,2,14:50:40,16/05/22
V-01,Rpi Camera,somehwere,2,14:50:47,16/05/22
V-01,Rpi Camera,somehwere,1,14:50:55,16/05/22
V-01,Rpi Camera,somehwere,3,14:51:02,16/05/22
V-01,Rpi Camera,somehwere,3,14:51:10,16/05/22
V-01,Rpi Camera,somehwere,2,14:51:17,16/05/22
V-01,Rpi Camera,somehwere,3,14:51:24,16/05/22
V-01,Rpi Camera,somehwere,2,14:51:32,16/05/22
V-01,Rpi Camera,somehwere,2,14:51:39,16/05/22
V-01,Rpi Camera,somehwere,2,14:51:47,16/05/22
V-01,Rpi Camera,somehwere,3,14:51:54,16/05/22
V-01,Rpi Camera,somehwere,1,14:52:02,16/05/22
V-01,Rpi Camera,somehwere,3,14:52:09,16/05/22
V-01,Rpi Camera,somehwere,3,14:52:17,16/05/22
V-01,Rpi Camera,somehwere,2,14:52:24,16/05/22
V-01,Rpi Camera,somehwere,3,14:52:32,16/05/22
V-01,Rpi Camera,somehwere,3,14:52:39,16/05/22
V-01,Rpi Camera,somehwere,3,14:52:47,16/05/22
V-01,Rpi Camera,somehwere,2,14:52:54,16/05/22
V-01,Rpi Camera,somehwere,3,14:53:02,16/05/22
V-01,Rpi Camera,somehwere,3,14:53:09,16/05/22
V-01,Rpi Camera,somehwere,4,14:53:17,16/05/22
V-01,Rpi Camera,somehwere,3,14:53:26,16/05/22
V-01,Rpi Camera,somehwere,2,14:53:33,16/05/22
V-01,Rpi Camera,somehwere,2,14:53:41,16/05/22
V-01,Rpi Camera,somehwere,1,14:53:49,16/05/22
V-01,Rpi Camera,somehwere,3,14:53:56,16/05/22
V-01,Rpi Camera,somehwere,3,14:54:04,16/05/22
V-01,Rpi Camera,somehwere,2,14:54:11,16/05/22
V-01,Rpi Camera,somehwere,2,14:54:19,16/05/22
V-01,Rpi Camera,somehwere,3,14:54:26,16/05/22
V-01,Rpi Camera,somehwere,2,14:54:34,16/05/22
